User_Distance(m),Channel_Gain(dB),Interference_Level(dB),Power_Allocation,Target_SINR,RIS_Element_1(rad),RIS_Element_2(rad),RIS_Element_3(rad),RIS_Element_4(rad),RIS_Element_5(rad),RIS_Element_6(rad),RIS_Element_7(rad),RIS_Element_8(rad)
67.9798051,-102.9738446,-89.40244316,"[0.40733581480220105, 0.592664185197799]","[11, 7]",0.188622641,2.495854177,3.589709527,5.988658561,3.246748325,5.146603117,3.437704365,0.256259797
100.6422757,-99.49541995,-89.72600378,"[0.007684669725603065, 0.6967563509751258, 0.29555897929927116]","[14, 6, 8]",1.979255366,3.616284211,5.97275804,5.398075253,1.43480064,1.38299085,1.264007031,5.796231511
191.4364556,-87.91853091,-87.80646378,"[0.932645788475221, 0.06735421152477908]","[8, 7]",5.357459445,4.868736196,2.467627499,3.16911743,2.917482397,1.592147266,3.173184799,0.191615461
98.4804398,-103.0967285,-86.09741947,"[0.04013723433678189, 0.9598627656632182]","[6, 11]",0.828189002,5.570606724,4.722943268,2.656960575,3.249351558,2.324771564,4.654457177,4.927193363
127.8185933,-83.71982715,-94.20593415,"[0.3786399154686632, 0.6213600845313367]","[11, 12]",4.795862292,4.540303372,1.284938656,2.123528008,2.952125934,2.078433663,4.743429173,2.069389224
155.4528438,-92.62133682,-87.6850351,"[0.6166989443182131, 0.3833010556817868]","[15, 6]",0.868537817,2.507245105,6.156983966,1.419254775,3.846306292,2.720449905,0.44626052,3.065419123
104.5444404,-92.98533557,-93.12588056,"[0.40572471857372977, 0.5942752814262702]","[15, 6]",4.411828593,3.224656211,5.479604006,1.815444818,0.541919526,5.88461529,2.376277747,3.621662892
195.7673124,-90.18980538,-86.41822947,"[0.42682520057994977, 0.5731747994200502]","[8, 15]",4.976302405,2.037722848,4.499794504,0.850861727,1.830252593,0.909243743,5.097111925,1.398946403
194.3670942,-84.38297585,-86.80936486,"[0.3837979831826587, 0.07596043833125643, 0.540241578486085]","[6, 15, 7]",4.507579479,5.92691863,3.31609059,3.393103486,2.896759341,2.047628161,2.988628702,3.78755143
87.76734437,-96.3047698,-89.59206245,"[0.3791391195805359, 0.5775639611042944, 0.043296919315169574]","[7, 9, 11]",6.195167759,5.892148501,5.4170668,5.586571918,2.939583114,4.130844537,5.623870082,2.468982473
124.5872759,-88.04959619,-87.89757201,"[0.10643350820698518, 0.1620983661854368, 0.731468125607578]","[13, 12, 14]",6.042931873,2.612460876,3.776713772,4.459834545,5.97274577,1.536969379,4.6880792,3.272380839
95.13174647,-90.8567009,-91.85649887,"[0.7108130475642152, 0.28918695243578485]","[11, 15]",1.68739428,4.879564685,3.469714917,4.153020998,2.02884725,3.023933423,3.878951159,2.544129679
92.72607416,-98.32429325,-90.28832101,"[0.4980533491931694, 0.5019466508068307]","[15, 8]",1.246411428,6.042165412,3.213645333,4.611357687,2.582685687,2.231358682,2.558288738,2.57105834
55.5330421,-83.03425034,-86.78363102,"[0.7408085627394504, 0.25919143726054955]","[6, 8]",3.419184509,3.414721902,3.123709551,0.846884063,3.116934158,1.062511143,0.792534519,5.859985868
141.4346501,-85.06434946,-90.40734803,"[0.5636996182325197, 0.08079059138480695, 0.3555097903826733]","[12, 7, 9]",3.801013034,4.143698243,2.524544086,5.711295385,4.008235479,4.832836823,2.31574629,6.031932544
125.4018535,-88.53870413,-91.42201735,"[0.6072789458451647, 0.09536421905668388, 0.2973568350981513]","[6, 11, 14]",5.155110323,5.365516436,1.081928491,1.702512046,1.794644854,1.702172851,5.374687996,0.200338077
57.72181269,-83.73545677,-90.05787553,"[0.17226824111614597, 0.35338242029202965, 0.47434933859182443]","[6, 9, 11]",0.478150333,1.721057891,1.255838938,1.456816919,5.013624923,3.538228741,0.036258134,2.697514494
91.79696964,-83.31764498,-86.71750748,"[0.6365432890595193, 0.36345671094048076]","[11, 15]",2.562816579,0.715939243,4.248324152,4.411406738,4.529505682,4.577117942,0.000331921,5.993661179
186.2398829,-87.29092558,-91.64791953,"[0.059655780633116995, 0.5356159816673597, 0.4047282376995234]","[13, 14, 15]",5.115824562,5.679884514,0.098289723,5.867607865,5.088051385,5.260403018,0.586141925,4.641879257
85.9342836,-84.07466679,-93.26238407,"[0.9045287264513063, 0.09547127354869366]","[12, 9]",6.03133444,4.263438686,3.584943034,5.941566497,2.783056015,3.765472531,2.992921767,5.861245672
71.73423081,-87.56321346,-87.8798598,"[0.609207512861409, 0.3907924871385911]","[11, 13]",0.478054437,3.148627941,4.316249486,4.975695527,3.663214199,5.710898615,5.918706819,0.404129598
123.417914,-87.99648071,-86.74021787,"[0.6945274286738196, 0.3054725713261804]","[15, 14]",2.528168662,0.147397381,2.069785902,3.373242499,5.722693325,5.319057681,0.801104409,0.584527084
197.8475681,-89.53471554,-93.99362521,"[0.0032187268526130066, 0.5187511241117851, 0.478030149035602]","[10, 15, 10]",3.702475885,3.343395826,1.673700083,5.651430405,5.826814998,2.529682274,5.593935946,2.412422051
86.30829073,-86.18208401,-92.60125887,"[0.8227046244555142, 0.1772953755444859]","[11, 10]",4.629556692,2.990433148,0.770212688,5.830382539,2.853173044,4.61491818,2.307021116,0.118632059
150.8203321,-101.0348724,-93.5802801,"[0.5963295522689736, 0.4036704477310264]","[13, 8]",0.631650873,3.117838943,4.335173911,2.103204086,4.369882868,4.389656871,4.42295975,3.094606077
164.2429423,-82.97823102,-91.52058588,"[0.4622051118516599, 0.05858746594354826, 0.4792074222047916]","[13, 11, 15]",5.748399216,3.073712374,2.829099648,1.252746633,1.933053925,0.265995461,3.980619648,1.561596135
85.6456316,-83.20391181,-90.49649021,"[0.06892190476550465, 0.8017239633042272, 0.1293541319302682]","[7, 12, 9]",1.911063826,4.843170477,2.05599133,1.52176167,1.062221165,4.868578928,0.814968454,2.851018959
159.2324523,-104.2688179,-87.51173663,"[0.6579100195182428, 0.3420899804817571]","[13, 10]",3.185135857,4.3189982,3.979037471,5.09390822,0.281181552,1.862592006,1.760134579,0.917451276
105.1674699,-84.35458124,-88.48852415,"[0.8520338659590734, 0.14796613404092657]","[15, 11]",1.816960556,1.94631287,3.279096783,4.17017823,2.394525148,4.520564786,2.112189116,1.823906136
144.8458746,-101.7782533,-88.79071433,"[0.42287312004035893, 0.4189589582913053, 0.1581679216683357]","[13, 6, 6]",3.400384841,0.149014287,0.501329849,2.626180095,5.924495294,4.533392214,0.553715567,5.317572903
145.0294566,-96.62202864,-91.47625053,"[0.24644003795691957, 0.092983503785829, 0.6605764582572514]","[11, 8, 13]",4.601181442,3.838690234,5.154052678,2.539097058,1.391732148,3.217137835,3.448474455,3.382404351
130.3662026,-86.41229359,-86.58552447,"[0.3744930722645296, 0.6255069277354705]","[6, 10]",3.550463344,5.960888803,5.668976443,5.502292417,5.035450331,5.927733622,0.618860085,1.665818581
63.54346551,-100.9810026,-90.28712833,"[0.48698191466728835, 0.022808803416425223, 0.4902092819162864]","[6, 12, 14]",3.110528244,5.318933089,3.174049776,4.700040883,0.873110835,1.585962761,4.597884808,1.035054304
175.2953743,-84.5508244,-85.20895062,"[0.027612222801234272, 0.5367834632637392, 0.43560431393502647]","[11, 7, 7]",2.207634446,1.664203779,2.198245857,4.450531258,2.311252004,3.48882235,0.627890502,5.058075342
98.11700975,-84.19664555,-88.65857862,"[0.3839434006523878, 0.5830966452370422, 0.032959954110569976]","[12, 8, 8]",2.324078778,4.074860299,4.557757287,1.317338425,5.558576867,3.871851164,2.693759511,1.145645746
77.97777656,-92.31330666,-93.73735258,"[0.7987216755118592, 0.20127832448814073]","[8, 15]",5.920651408,4.744233446,1.307056876,2.121899378,5.087333402,4.371071672,4.811564616,2.772148283
56.11627123,-104.8403532,-88.23822438,"[0.047458443908324516, 0.3814755890762618, 0.5710659670154138]","[12, 7, 6]",4.501753126,2.428411681,1.327404056,3.97522705,6.132476357,1.95156346,2.896357369,4.234875512
138.6339415,-97.82404667,-91.74895985,"[0.451265747437105, 0.548734252562895]","[15, 10]",3.402384316,5.299413134,4.786170581,0.366292135,6.273265627,4.727484042,5.428064624,4.091595897
151.6346543,-89.57682704,-88.13672803,"[0.17507550357607532, 0.2431667910285751, 0.5817577053953495]","[9, 15, 7]",5.380198135,0.706123057,2.184901259,5.506715196,1.267037061,0.491609604,4.951897344,5.249514337
52.48817434,-80.47034555,-94.30358852,"[0.20837719483663145, 0.7916228051633686]","[14, 12]",1.021974028,5.368014126,4.315089323,3.267775874,5.216615813,2.634220723,1.218899975,1.789782152
126.8139587,-89.20466182,-93.25118563,"[0.9723380603513889, 0.02766193964861104]","[8, 12]",3.174039137,3.33844983,5.061613612,4.972215806,3.65283381,4.905819877,1.204948175,0.314564701
83.97436628,-98.50491047,-86.44262741,"[0.4682518860440625, 0.4138758041609268, 0.11787230979501057]","[11, 7, 7]",5.489203198,0.474722885,1.549989117,4.368817808,2.572637266,5.50604306,1.872262268,0.074589871
146.7759186,-89.14985742,-92.72820443,"[0.7493695274788137, 0.25063047252118625]","[7, 12]",1.889075103,3.632152655,2.362090477,3.36070464,5.507828421,5.733312686,1.671164335,2.903714232
76.15496435,-91.50036551,-86.62958875,"[0.0028136738988865026, 0.9971863261011135]","[9, 12]",3.450373608,5.963449444,6.274497667,1.479107367,4.567749246,2.375239216,0.050945304,0.058135313
153.6406607,-85.50386512,-92.20723912,"[0.10292617625480484, 0.6616136152341782, 0.2354602085110169]","[14, 10, 15]",2.893821572,3.06829875,0.141809586,4.316092252,1.847277771,3.517912109,1.890730299,1.050135872
108.0103019,-102.325484,-88.5711809,"[0.07527726013178636, 0.6701154547480669, 0.25460728512014663]","[15, 6, 9]",2.558348052,1.459416593,3.36025364,1.2492765,3.194408963,0.988838372,4.215858436,4.737130181
190.5094983,-85.97430244,-88.05849426,"[0.27838061657159957, 0.7216193834284006]","[10, 11]",0.693627431,2.939289242,0.445300028,3.758491153,1.6613012,3.315162235,3.251303411,5.807889647
70.62814162,-91.46833553,-89.87345247,"[0.32217236576870234, 0.5772219079888525, 0.1006057262424452]","[12, 15, 8]",3.449991636,3.663087482,2.523661018,5.963243018,4.883203087,1.793254327,5.304325266,2.716826457
101.1599527,-80.9251999,-91.94689323,"[0.4619962303078846, 0.5380037696921154]","[6, 7]",5.206669221,5.17035822,1.186706382,4.405399655,1.826163634,1.869201573,1.862009882,4.558879752
67.02102819,-96.45319585,-92.87355624,"[0.6218982698634478, 0.37810173013655224]","[15, 8]",1.444039609,0.005691531,4.493965689,1.075585467,0.656482251,1.492357799,2.38698538,2.990207644
188.7040427,-89.18445267,-94.66810645,"[0.40698591073929885, 0.5930140892607012]","[12, 14]",0.280041825,6.098292103,4.499156856,2.030688203,2.002433924,2.818275956,3.934812269,0.919689101
181.600903,-81.69929736,-91.96053599,"[0.08980913512022647, 0.5352228186212697, 0.3749680462585038]","[15, 15, 14]",1.18708103,5.399986743,1.610097173,2.388835625,5.474362492,4.166680698,2.14703906,4.29581094
88.69124416,-102.4372568,-88.46837209,"[0.8031965143195501, 0.16989341851584935, 0.02691006716460071]","[8, 9, 7]",0.12367329,4.622179153,3.06001203,5.10937412,5.998165269,5.816901012,5.713080761,3.218058742
148.9976069,-81.56928782,-85.61695182,"[0.12731966208108983, 0.011470105702012172, 0.8612102322168979]","[12, 12, 6]",2.26283964,2.92190312,4.334744432,5.554321843,1.300533298,5.769177762,5.121928456,6.150333732
172.58333,-87.80285694,-86.28795518,"[0.47567846084652965, 0.4713123914867026, 0.05300914766676763]","[7, 11, 6]",5.530785009,1.758898117,0.665740625,0.705231454,1.829810076,3.85903015,5.053693655,5.650156316
133.2801217,-103.3040735,-87.33935223,"[0.9449544284323499, 0.05504557156765007]","[15, 11]",3.9191581,0.035382582,1.170662833,0.626598219,2.282835007,3.150081197,0.272672515,2.189551697
129.4475868,-97.47591083,-87.11552657,"[0.8088377216374055, 0.19116227836259445]","[15, 9]",1.125819099,4.065661761,2.917109329,3.112172562,2.687266759,6.006848998,1.349220583,3.246297286
86.27784364,-87.29569778,-88.35015097,"[0.08946801613383826, 0.9105319838661616]","[13, 12]",4.624533515,3.498756635,5.837210379,2.374845219,2.91336101,0.55620211,3.826454267,1.810889206
63.96541517,-103.316235,-92.39713142,"[0.37038043218619643, 0.6296195678138037]","[13, 6]",1.007251402,3.421391019,3.344604026,0.476715581,4.387017079,3.919276263,1.187630614,2.949546229
184.5823637,-90.4457385,-85.92804969,"[0.49777364565010007, 0.5022263543498999]","[10, 13]",4.525922365,3.326542866,2.484931153,2.025312264,3.835217774,5.900593975,4.220697312,0.469642363
185.0627086,-96.35292358,-88.29267688,"[0.30495480881299775, 0.6950451911870023]","[11, 10]",2.894569057,5.597213094,0.593524926,6.213289345,5.96317887,0.491813067,5.864808861,2.281629356
144.9652186,-89.47711206,-89.39559369,"[0.1804333966235224, 0.22184424697415286, 0.5977223564023246]","[9, 10, 8]",5.307464227,2.62878004,2.769974367,3.98506687,4.866185142,0.212303497,3.726909036,1.173278005
100.8544687,-103.8564492,-93.89010531,"[0.3993105999777612, 0.6006894000222388]","[8, 15]",2.173664928,2.186351611,2.947193038,2.099440994,0.674569802,0.91501235,0.21009706,2.954662144
102.3814362,-83.21157985,-90.52944456,"[0.5341279531750667, 0.46587204682493344]","[9, 9]",5.996971733,0.726808866,5.945555159,4.607846294,4.005523112,4.054399711,5.194483013,0.671797321
158.8933518,-80.66277577,-90.39641729,"[0.4107088880168917, 0.5892911119831085]","[11, 7]",3.17146495,4.379952798,3.687101598,5.232505223,0.45409654,4.339802623,3.355395189,2.38233797
184.566539,-80.77805362,-86.3543639,"[0.6664580919037398, 0.33354190809626016]","[8, 12]",2.138010769,3.900806476,5.598289047,3.117565289,5.181888467,2.52682307,0.643363384,0.38645194
183.0629636,-86.25870421,-89.5335178,"[0.1394392918502181, 0.6654020190851145, 0.19515868906466732]","[11, 9, 9]",0.322543368,2.388553786,2.118927281,4.510931358,4.667285145,0.31952491,1.389358436,1.723238027
166.9813319,-101.747844,-91.19599451,"[0.5744511312815866, 0.42554886871841346]","[8, 11]",3.440747573,0.908015932,0.841577502,5.930000482,5.052955891,1.135088226,2.554540877,2.234438921
146.3047469,-86.0434201,-85.23199671,"[0.5481007801396112, 0.4118237320951638, 0.040075487765224974]","[9, 7, 7]",4.970025176,3.2057623,0.803303589,4.643224073,2.493720713,1.65200177,2.359327425,3.127496727
62.62099475,-104.3853271,-93.89279407,"[0.11262800784625751, 0.8873719921537426]","[10, 11]",2.155858371,1.519938796,2.503862092,0.120466951,4.853747116,1.074078444,0.275860823,4.107310023
74.24430711,-104.4469112,-90.77451572,"[0.007652912221121631, 0.9857879694129346, 0.006559118365943732]","[14, 15, 12]",4.862784113,5.113439242,3.100809645,1.290366361,4.63213811,4.396426926,1.547364658,5.676278338
184.7831283,-96.90974452,-94.57975325,"[0.5876000118595295, 0.24516229902745298, 0.1672376891130176]","[14, 10, 8]",0.655785212,6.174412309,5.405096406,4.322194662,5.898339505,4.53841492,1.196676605,2.77814895
140.9643589,-92.78392024,-87.60095879,"[0.39493618659946467, 0.6050638134005353]","[9, 15]",0.449266752,2.448289791,4.659629197,2.428095185,2.07529951,3.740730328,5.480222681,0.298974016
51.37955774,-85.73981455,-85.81923448,"[0.3502115970198074, 0.3975516612920826, 0.25223674168810994]","[12, 10, 13]",2.421982172,0.994255904,4.369039611,0.664287005,4.177110341,1.798127443,1.249831201,5.883276634
65.22073143,-87.91761558,-92.1996267,"[0.5687929940284101, 0.43120700597158995]","[12, 15]",0.116393348,2.750635723,0.135886401,3.038504735,3.148173522,2.021064914,0.830396939,2.364912647
149.5252654,-93.85243234,-86.41658323,"[0.9765477044557827, 0.023452295544217315]","[6, 6]",4.223952627,4.915937849,3.334804387,3.706038801,1.260509835,1.805349728,1.017220118,1.56636888
50.75923758,-98.15933334,-92.0778177,"[0.14006385699819093, 0.859936143001809]","[7, 15]",1.413005313,3.263792982,3.535477723,5.937279751,1.228806616,4.031767394,5.134991431,3.520100934
74.12120771,-80.0718875,-85.89229838,"[0.6404321391284233, 0.0562488745917621, 0.3033189862798146]","[7, 8, 8]",1.602235203,1.649651748,0.246634206,1.919162676,4.678482896,0.298562874,1.377872897,4.437389658
132.3100684,-94.34546744,-87.46038096,"[0.33710915003732467, 0.44079080875814625, 0.22210004120452906]","[7, 11, 9]",4.9175448,2.860849944,4.386130427,2.437575366,1.004764552,2.501647048,3.644045287,5.956794451
153.7842797,-93.71532439,-86.95093223,"[0.19418188084293644, 0.02328151538974484, 0.7825366037673186]","[15, 13, 6]",0.431974972,3.188051115,2.066663918,3.193816569,0.150642179,1.966796309,5.151383498,3.480518563
147.7941889,-100.9094045,-94.81993444,"[0.506065496042105, 0.49393450395789495]","[10, 11]",2.831093299,1.794006935,1.8726564,2.407097299,5.250045608,6.07717981,2.756153047,2.471508777
83.64039642,-85.12976128,-85.37189643,"[0.151313690849303, 0.0824887378980965, 0.7661975712526004]","[14, 7, 15]",5.319035396,2.682325238,3.468432469,1.451049274,4.671564209,3.342581185,5.083313999,4.905488418
156.8268832,-87.65794436,-87.73329008,"[0.8675787562144117, 0.13242124378558837]","[15, 14]",1.350914801,4.496470777,5.026890101,2.17465593,1.084535042,0.016538321,2.833111208,2.214400161
85.58736312,-99.48075968,-91.95248905,"[0.2063175991601414, 0.7252156312573717, 0.06846676958248703]","[7, 6, 8]",3.486601315,1.18149703,5.401437938,1.619523784,1.422699168,3.020415497,3.134373423,1.351420349
98.80995472,-102.9404739,-86.70605335,"[0.433727288904503, 0.22841660791220308, 0.3378561031832939]","[14, 7, 10]",1.708151324,1.066289465,4.514218436,4.838612086,2.904895622,4.486741089,4.624018442,0.868810764
161.9737108,-87.98751745,-92.18478802,"[0.27611005906283287, 0.03804272576008782, 0.6858472151770794]","[10, 7, 13]",6.07067557,5.158695867,1.284807479,1.169709417,0.789552264,0.869458151,4.700839223,2.950924727
147.4449349,-88.63721964,-86.2724616,"[0.4281299562183953, 0.5284506510886701, 0.04341939269293472]","[11, 9, 9]",4.919320491,4.688857788,3.798893718,4.312568578,0.115332418,1.95895673,4.007554945,0.058716074
177.3835116,-98.16851183,-93.8741961,"[0.17550144893637712, 0.2817640719360568, 0.5427344791275662]","[14, 6, 9]",0.207200248,5.352570055,4.297854961,1.667367208,4.322598009,4.9791521,1.927645332,0.226429521
148.6419338,-81.22841094,-87.96314023,"[0.8923779436628396, 0.10728169557438477, 0.0003403607627754619]","[10, 9, 10]",5.860824091,2.168828888,0.669044651,3.090427868,4.828425563,1.392651151,1.693255923,1.525023239
135.2462905,-101.2235527,-89.59301523,"[0.17889923872677288, 0.7643087425314273, 0.0567920187417997]","[6, 12, 12]",6.230865555,1.240324239,3.616100171,5.813609202,0.922978363,6.100056831,5.953175038,5.557929712
64.05121517,-94.19162997,-94.0346553,"[0.07138840842193922, 0.04898564780428972, 0.8796259437737711]","[7, 10, 9]",1.348098382,3.983885412,4.780822123,6.195396191,1.133636308,4.813082677,2.128750533,1.103493628
105.1573705,-81.409602,-92.58106172,"[0.46312132348277074, 0.5368786765172293]","[6, 10]",2.647589406,4.98781814,2.920737457,3.377357245,6.252770984,2.507677687,3.86667698,2.294897001
